,age,stamina,handling,attack,defense,technique,strength,jumping,speed,agility,kicking,form,aggression,discipline,leadership,experience,weight,height,energy,csr
10896,20.0,14.0,14.0,9.0,13.0,11.0,11.0,7.0,4.0,4.0,2.0,7.0,4.0,4.0,7.0,1.0,93.0,192.0,11.0,69586.0
10897,19.0,14.0,14.0,13.0,13.0,10.0,8.0,8.0,13.0,13.0,12.0,6.0,3.0,4.0,9.0,2.0,92.0,183.0,9.0,110063.0
10898,27.0,17.0,14.0,15.0,18.0,15.0,15.0,10.0,7.0,5.0,2.0,8.0,2.0,3.0,7.0,5.0,122.0,197.0,9.0,181218.0
10899,26.0,17.0,16.0,16.0,17.0,7.0,3.0,4.0,15.0,14.0,2.0,9.0,4.0,4.0,10.0,5.0,91.0,183.0,8.0,193316.0
10900,25.0,17.0,17.0,17.0,17.0,10.0,4.0,5.0,17.0,15.0,7.0,7.0,3.0,4.0,5.0,4.0,88.0,189.0,9.0,220747.0
10901,35.0,17.0,16.0,17.0,18.0,11.0,8.0,4.0,18.0,18.0,3.0,6.0,3.0,4.0,6.0,8.0,80.0,179.0,11.0,255069.0
10902,25.0,17.0,17.0,15.0,16.0,15.0,15.0,5.0,12.0,12.0,8.0,9.0,5.0,3.0,5.0,5.0,122.0,185.0,9.0,206644.0
10903,19.0,14.0,8.0,14.0,11.0,14.0,14.0,6.0,13.0,11.0,4.0,7.0,1.0,2.0,8.0,2.0,98.0,186.0,11.0,97808.0
10904,27.0,7.0,8.0,11.0,11.0,12.0,11.0,8.0,8.0,6.0,3.0,6.0,3.0,3.0,9.0,6.0,107.0,197.0,11.0,40990.0
10905,18.0,6.0,6.0,6.0,6.0,9.0,7.0,6.0,3.0,3.0,3.0,6.0,3.0,2.0,6.0,1.0,119.0,204.0,11.0,11497.0
10906,26.0,6.0,11.0,12.0,12.0,6.0,6.0,6.0,12.0,8.0,7.0,6.0,4.0,4.0,5.0,6.0,89.0,181.0,11.0,45130.0
10907,20.0,14.0,13.0,12.0,12.0,11.0,5.0,5.0,14.0,12.0,4.0,8.0,4.0,3.0,7.0,3.0,88.0,182.0,11.0,86213.0
10908,19.0,14.0,11.0,12.0,13.0,12.0,13.0,7.0,12.0,10.0,7.0,7.0,4.0,5.0,4.0,2.0,102.0,188.0,9.0,87373.0
10909,19.0,13.0,10.0,14.0,14.0,13.0,11.0,12.0,10.0,8.0,5.0,7.0,4.0,2.0,8.0,1.0,103.0,185.0,5.0,92038.0
10910,19.0,14.0,10.0,14.0,14.0,9.0,8.0,6.0,12.0,14.0,4.0,7.0,2.0,4.0,8.0,2.0,99.0,195.0,9.0,88646.0
10911,24.0,15.0,15.0,12.0,15.0,14.0,15.0,5.0,12.0,8.0,2.0,8.0,4.0,4.0,6.0,4.0,118.0,183.0,11.0,135347.0
10912,29.0,18.0,18.0,15.0,18.0,18.0,18.0,18.0,10.0,7.0,2.0,6.0,2.0,5.0,4.0,7.0,124.0,205.0,9.0,320571.0
10913,17.0,9.0,11.0,5.0,9.0,9.0,8.0,8.0,3.0,3.0,1.0,7.0,3.0,2.0,7.0,1.0,128.0,196.0,11.0,23209.0
10914,20.0,14.0,11.0,6.0,11.0,12.0,13.0,4.0,4.0,5.0,1.0,8.0,3.0,4.0,5.0,2.0,127.0,188.0,11.0,58383.0
10915,17.0,11.0,11.0,11.0,11.0,6.0,7.0,9.0,4.0,4.0,4.0,7.0,3.0,3.0,5.0,2.0,109.0,198.0,11.0,35258.0
10916,28.0,18.0,17.0,18.0,17.0,15.0,9.0,7.0,18.0,18.0,10.0,7.0,2.0,3.0,11.0,6.0,77.0,188.0,7.0,297221.0
10917,32.0,15.0,16.0,16.0,16.0,16.0,14.0,12.0,15.0,11.0,1.0,11.0,4.0,3.0,4.0,6.0,120.0,195.0,8.0,211103.0
10918,20.0,11.0,14.0,13.0,14.0,14.0,10.0,5.0,16.0,13.0,4.0,8.0,4.0,3.0,8.0,3.0,86.0,184.0,11.0,125991.0
10919,34.0,13.0,12.0,13.0,16.0,15.0,13.0,13.0,12.0,8.0,1.0,10.0,1.0,3.0,9.0,8.0,124.0,193.0,11.0,138035.0
10920,37.0,13.0,13.0,13.0,13.0,14.0,13.0,1.0,3.0,2.0,1.0,9.0,4.0,3.0,8.0,7.0,130.0,179.0,11.0,85054.0
10921,22.0,15.0,9.0,14.0,14.0,14.0,11.0,12.0,11.0,11.0,6.0,7.0,3.0,3.0,6.0,2.0,97.0,191.0,11.0,109139.0
10922,22.0,13.0,14.0,12.0,15.0,14.0,15.0,6.0,15.0,8.0,4.0,8.0,3.0,3.0,8.0,4.0,113.0,191.0,10.0,140513.0
10923,35.0,12.0,11.0,10.0,11.0,11.0,11.0,11.0,8.0,3.0,1.0,7.0,2.0,4.0,4.0,9.0,128.0,197.0,11.0,55114.0
10924,35.0,15.0,15.0,14.0,15.0,14.0,15.0,11.0,14.0,12.0,4.0,9.0,3.0,3.0,8.0,9.0,104.0,192.0,11.0,156875.0
10925,33.0,18.0,16.0,15.0,17.0,15.0,17.0,10.0,12.0,13.0,1.0,7.0,4.0,3.0,2.0,7.0,105.0,198.0,9.0,233873.0
10926,25.0,11.0,16.0,13.0,14.0,16.0,17.0,18.0,10.0,10.0,8.0,8.0,4.0,4.0,7.0,5.0,112.0,198.0,11.0,209322.0
10927,34.0,16.0,14.0,15.0,16.0,16.0,16.0,4.0,13.0,5.0,1.0,8.0,3.0,4.0,11.0,6.0,121.0,187.0,11.0,184672.0
10928,32.0,16.0,15.0,15.0,17.0,16.0,17.0,14.0,15.0,9.0,6.0,9.0,3.0,3.0,5.0,5.0,114.0,191.0,9.0,234606.0
10929,32.0,17.0,17.0,16.0,17.0,17.0,16.0,10.0,10.0,5.0,1.0,5.0,3.0,4.0,7.0,6.0,118.0,193.0,10.0,233008.0
10930,33.0,17.0,14.0,15.0,17.0,17.0,17.0,10.0,16.0,16.0,4.0,9.0,2.0,3.0,5.0,8.0,104.0,196.0,8.0,285582.0
10931,20.0,12.0,14.0,14.0,13.0,8.0,10.0,10.0,10.0,14.0,14.0,9.0,2.0,4.0,4.0,2.0,97.0,187.0,10.0,108713.0
10932,31.0,19.0,19.0,19.0,18.0,13.0,12.0,7.0,18.0,18.0,20.0,8.0,1.0,4.0,5.0,8.0,98.0,181.0,9.0,421048.0
10933,25.0,17.0,18.0,15.0,18.0,18.0,18.0,5.0,10.0,6.0,2.0,8.0,3.0,3.0,3.0,6.0,116.0,179.0,8.0,265890.0
10934,25.0,14.0,15.0,15.0,15.0,13.0,16.0,13.0,15.0,13.0,4.0,6.0,5.0,2.0,2.0,3.0,104.0,203.0,11.0,185646.0
10935,26.0,15.0,16.0,13.0,15.0,15.0,16.0,16.0,8.0,9.0,3.0,9.0,4.0,1.0,6.0,5.0,116.0,203.0,10.0,187742.0
10936,25.0,13.0,14.0,13.0,12.0,16.0,17.0,9.0,9.0,15.0,2.0,10.0,4.0,3.0,10.0,3.0,108.0,187.0,11.0,165431.0
10937,27.0,16.0,14.0,19.0,19.0,12.0,11.0,12.0,18.0,17.0,15.0,9.0,1.0,3.0,8.0,6.0,92.0,187.0,11.0,326535.0
10938,20.0,12.0,6.0,13.0,14.0,14.0,13.0,8.0,10.0,7.0,2.0,9.0,4.0,3.0,5.0,2.0,104.0,186.0,8.0,79385.0
10939,37.0,10.0,11.0,9.0,8.0,11.0,11.0,1.0,9.0,3.0,1.0,8.0,1.0,5.0,7.0,7.0,111.0,180.0,9.0,38994.0
10940,20.0,14.0,13.0,14.0,14.0,8.0,7.0,6.0,13.0,12.0,7.0,7.0,3.0,2.0,9.0,2.0,94.0,184.0,11.0,94333.0
10941,23.0,14.0,12.0,14.0,13.0,16.0,16.0,10.0,10.0,7.0,11.0,11.0,3.0,4.0,3.0,4.0,124.0,181.0,10.0,146237.0
10942,17.0,6.0,5.0,6.0,5.0,2.0,2.0,2.0,4.0,5.0,3.0,6.0,4.0,2.0,3.0,2.0,131.0,178.0,11.0,4725.0
10943,31.0,17.0,14.0,14.0,17.0,17.0,17.0,6.0,13.0,12.0,5.0,7.0,1.0,3.0,7.0,8.0,118.0,178.0,11.0,212582.0
10944,19.0,4.0,8.0,7.0,8.0,2.0,5.0,4.0,7.0,3.0,5.0,6.0,3.0,4.0,4.0,2.0,82.0,187.0,8.0,9862.0
10945,24.0,15.0,16.0,14.0,15.0,12.0,10.0,12.0,15.0,13.0,9.0,8.0,3.0,4.0,7.0,3.0,86.0,181.0,11.0,159536.0
10946,36.0,16.0,15.0,14.0,14.0,15.0,15.0,13.0,13.0,11.0,2.0,7.0,3.0,2.0,6.0,8.0,116.0,192.0,11.0,182973.0
10947,35.0,15.0,15.0,15.0,15.0,14.0,15.0,2.0,12.0,5.0,2.0,9.0,3.0,3.0,7.0,7.0,116.0,178.0,11.0,162085.0
10948,23.0,16.0,14.0,10.0,14.0,15.0,12.0,10.0,15.0,11.0,5.0,6.0,4.0,4.0,5.0,4.0,109.0,197.0,11.0,135436.0
10949,19.0,14.0,14.0,11.0,14.0,14.0,11.0,5.0,11.0,10.0,5.0,9.0,2.0,2.0,10.0,3.0,111.0,191.0,10.0,95445.0
10950,24.0,9.0,13.0,10.0,13.0,14.0,11.0,6.0,7.0,6.0,3.0,8.0,2.0,4.0,6.0,3.0,98.0,181.0,10.0,63349.0
10951,21.0,6.0,6.0,5.0,7.0,9.0,9.0,4.0,5.0,3.0,1.0,7.0,2.0,3.0,5.0,3.0,109.0,194.0,10.0,13610.0
10952,35.0,17.0,15.0,17.0,17.0,17.0,14.0,11.0,14.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,91.0,180.0,11.0,214046.0
10953,32.0,17.0,13.0,16.0,16.0,16.0,13.0,15.0,2.0,10.0,1.0,9.0,3.0,1.0,2.0,7.0,126.0,201.0,8.0,194212.0
10954,32.0,18.0,14.0,16.0,15.0,17.0,4.0,5.0,8.0,14.0,5.0,10.0,3.0,2.0,3.0,5.0,87.0,184.0,7.0,190138.0
10955,20.0,14.0,14.0,7.0,8.0,5.0,13.0,13.0,8.0,6.0,8.0,7.0,5.0,3.0,6.0,2.0,86.0,182.0,11.0,75130.0
10956,28.0,17.0,15.0,15.0,15.0,14.0,14.0,5.0,15.0,17.0,12.0,10.0,1.0,3.0,7.0,6.0,89.0,187.0,9.0,230516.0
10957,20.0,13.0,14.0,6.0,14.0,5.0,4.0,4.0,14.0,8.0,8.0,7.0,3.0,4.0,8.0,2.0,77.0,184.0,11.0,72122.0
10958,21.0,14.0,14.0,8.0,14.0,5.0,2.0,3.0,13.0,7.0,8.0,7.0,2.0,2.0,4.0,2.0,95.0,176.0,11.0,75670.0
10959,20.0,14.0,14.0,5.0,14.0,8.0,8.0,3.0,13.0,3.0,4.0,7.0,3.0,4.0,11.0,2.0,119.0,183.0,11.0,72922.0
10960,21.0,14.0,14.0,6.0,14.0,4.0,5.0,4.0,13.0,7.0,8.0,9.0,4.0,4.0,9.0,2.0,79.0,177.0,11.0,75853.0
10961,21.0,14.0,14.0,6.0,14.0,10.0,6.0,6.0,14.0,6.0,2.0,6.0,4.0,4.0,8.0,2.0,113.0,193.0,11.0,76640.0
10962,21.0,14.0,13.0,8.0,14.0,7.0,4.0,5.0,14.0,7.0,6.0,8.0,2.0,4.0,8.0,2.0,92.0,182.0,11.0,76855.0
10963,19.0,14.0,13.0,14.0,13.0,14.0,11.0,6.0,11.0,11.0,4.0,7.0,4.0,1.0,6.0,2.0,104.0,192.0,10.0,100377.0
10964,36.0,17.0,17.0,17.0,17.0,9.0,16.0,8.0,10.0,9.0,3.0,10.0,3.0,4.0,8.0,7.0,104.0,189.0,9.0,204194.0
10965,33.0,14.0,14.0,14.0,14.0,6.0,7.0,1.0,13.0,14.0,13.0,9.0,3.0,3.0,11.0,8.0,100.0,191.0,11.0,125613.0
10966,20.0,14.0,13.0,14.0,14.0,14.0,14.0,3.0,8.0,8.0,1.0,8.0,2.0,4.0,7.0,2.0,102.0,179.0,11.0,103271.0
10967,24.0,13.0,11.0,8.0,14.0,15.0,14.0,14.0,14.0,11.0,2.0,5.0,3.0,2.0,9.0,2.0,102.0,183.0,11.0,131866.0
10968,20.0,14.0,13.0,14.0,14.0,14.0,14.0,7.0,7.0,7.0,1.0,9.0,3.0,2.0,10.0,2.0,102.0,190.0,11.0,101144.0
10969,18.0,14.0,11.0,12.0,14.0,13.0,14.0,5.0,6.0,4.0,2.0,8.0,3.0,3.0,7.0,2.0,123.0,188.0,8.0,80454.0
10970,18.0,11.0,13.0,13.0,12.0,8.0,6.0,6.0,12.0,9.0,8.0,7.0,3.0,2.0,6.0,1.0,79.0,184.0,11.0,65188.0
10971,32.0,18.0,18.0,18.0,19.0,19.0,19.0,17.0,12.0,16.0,4.0,10.0,3.0,4.0,7.0,8.0,110.0,201.0,10.0,417481.0
10972,28.0,18.0,18.0,18.0,18.0,10.0,5.0,4.0,18.0,17.0,13.0,9.0,3.0,4.0,4.0,7.0,83.0,180.0,10.0,295844.0
10973,19.0,14.0,14.0,14.0,14.0,10.0,11.0,8.0,13.0,12.0,5.0,7.0,3.0,3.0,4.0,2.0,87.0,193.0,9.0,104575.0
10974,20.0,15.0,15.0,15.0,14.0,11.0,13.0,6.0,14.0,14.0,9.0,7.0,2.0,4.0,7.0,3.0,97.0,188.0,11.0,144813.0
10975,20.0,14.0,14.0,14.0,14.0,9.0,9.0,5.0,15.0,12.0,5.0,6.0,4.0,1.0,9.0,2.0,89.0,183.0,11.0,112604.0
10976,31.0,18.0,16.0,17.0,17.0,16.0,16.0,5.0,17.0,17.0,3.0,10.0,3.0,3.0,4.0,7.0,102.0,189.0,8.0,314411.0
10977,37.0,13.0,11.0,1.0,12.0,13.0,13.0,13.0,2.0,1.0,1.0,6.0,2.0,3.0,5.0,10.0,114.0,201.0,11.0,73997.0
10978,25.0,19.0,19.0,16.0,14.0,14.0,14.0,4.0,16.0,5.0,6.0,8.0,3.0,1.0,3.0,3.0,98.0,183.0,11.0,244947.0
10979,23.0,17.0,16.0,16.0,16.0,17.0,17.0,16.0,9.0,5.0,3.0,4.0,3.0,4.0,6.0,5.0,122.0,200.0,8.0,235897.0
10980,34.0,15.0,16.0,15.0,16.0,8.0,7.0,3.0,16.0,13.0,7.0,8.0,4.0,2.0,7.0,8.0,86.0,176.0,9.0,154679.0
10981,37.0,14.0,12.0,14.0,13.0,14.0,14.0,2.0,11.0,4.0,1.0,8.0,3.0,3.0,9.0,8.0,116.0,184.0,10.0,107753.0
10982,33.0,10.0,15.0,15.0,15.0,3.0,4.0,2.0,16.0,10.0,7.0,6.0,1.0,3.0,8.0,6.0,88.0,183.0,9.0,110549.0
10983,30.0,13.0,13.0,17.0,16.0,14.0,14.0,10.0,10.0,7.0,3.0,7.0,3.0,2.0,9.0,4.0,103.0,183.0,10.0,150170.0
10984,31.0,12.0,12.0,16.0,12.0,14.0,7.0,3.0,14.0,14.0,9.0,9.0,2.0,4.0,7.0,6.0,73.0,181.0,11.0,125941.0
10985,35.0,15.0,14.0,14.0,14.0,12.0,13.0,8.0,15.0,6.0,16.0,8.0,3.0,4.0,5.0,8.0,99.0,178.0,11.0,159527.0
10986,32.0,16.0,14.0,16.0,16.0,15.0,16.0,4.0,16.0,12.0,3.0,8.0,2.0,2.0,7.0,8.0,107.0,174.0,10.0,222856.0
10987,33.0,16.0,16.0,16.0,15.0,14.0,15.0,9.0,15.0,15.0,14.0,9.0,5.0,3.0,4.0,8.0,86.0,192.0,9.0,233298.0
10988,35.0,15.0,16.0,14.0,16.0,16.0,16.0,15.0,16.0,14.0,2.0,8.0,2.0,3.0,10.0,8.0,113.0,201.0,7.0,233096.0
10989,20.0,13.0,14.0,15.0,14.0,8.0,9.0,9.0,14.0,13.0,14.0,8.0,2.0,3.0,7.0,3.0,83.0,173.0,11.0,134092.0
10990,20.0,12.0,11.0,14.0,14.0,14.0,13.0,8.0,7.0,8.0,7.0,9.0,4.0,5.0,9.0,3.0,103.0,188.0,7.0,89263.0
10991,20.0,5.0,14.0,14.0,14.0,14.0,6.0,5.0,6.0,3.0,3.0,8.0,4.0,4.0,8.0,2.0,103.0,189.0,11.0,69887.0
10992,28.0,17.0,15.0,16.0,18.0,16.0,14.0,8.0,11.0,12.0,3.0,7.0,3.0,5.0,1.0,6.0,128.0,190.0,9.0,213432.0
10993,26.0,17.0,15.0,16.0,17.0,14.0,15.0,4.0,11.0,11.0,3.0,8.0,2.0,4.0,5.0,5.0,126.0,190.0,9.0,203440.0
10994,27.0,15.0,16.0,15.0,16.0,16.0,9.0,10.0,15.0,16.0,8.0,10.0,2.0,2.0,7.0,4.0,102.0,197.0,9.0,203228.0
10995,24.0,10.0,11.0,10.0,10.0,11.0,12.0,12.0,6.0,6.0,3.0,6.0,3.0,2.0,6.0,4.0,104.0,206.0,11.0,51378.0
10996,19.0,7.0,10.0,12.0,12.0,5.0,5.0,5.0,9.0,9.0,6.0,6.0,1.0,1.0,9.0,2.0,76.0,182.0,11.0,35640.0
10997,17.0,7.0,10.0,10.0,10.0,5.0,5.0,5.0,6.0,6.0,11.0,6.0,1.0,5.0,2.0,2.0,85.0,184.0,10.0,28128.0
10998,17.0,1.0,5.0,1.0,4.0,6.0,4.0,1.0,4.0,1.0,1.0,7.0,4.0,4.0,7.0,1.0,117.0,172.0,11.0,3056.0
10999,33.0,14.0,17.0,17.0,16.0,14.0,11.0,10.0,17.0,12.0,9.0,6.0,2.0,4.0,5.0,5.0,89.0,177.0,11.0,217373.0
11000,32.0,14.0,14.0,16.0,16.0,17.0,17.0,9.0,13.0,13.0,5.0,4.0,4.0,1.0,3.0,6.0,114.0,188.0,11.0,201028.0
11001,32.0,15.0,14.0,14.0,13.0,12.0,14.0,14.0,7.0,5.0,3.0,7.0,3.0,3.0,3.0,8.0,115.0,205.0,7.0,121993.0
11002,20.0,14.0,10.0,14.0,14.0,14.0,11.0,10.0,8.0,10.0,7.0,7.0,4.0,3.0,5.0,3.0,97.0,190.0,7.0,91647.0
11003,20.0,14.0,11.0,14.0,8.0,3.0,3.0,4.0,14.0,14.0,7.0,11.0,3.0,4.0,8.0,3.0,83.0,185.0,11.0,81165.0
11004,27.0,17.0,15.0,15.0,17.0,15.0,15.0,8.0,10.0,9.0,2.0,8.0,3.0,2.0,8.0,5.0,120.0,195.0,10.0,190227.0
11005,20.0,14.0,14.0,14.0,13.0,12.0,9.0,5.0,14.0,10.0,3.0,9.0,1.0,3.0,2.0,3.0,100.0,193.0,10.0,98641.0
11006,19.0,14.0,7.0,9.0,10.0,14.0,13.0,8.0,12.0,5.0,3.0,6.0,3.0,4.0,6.0,2.0,126.0,198.0,11.0,71040.0
11007,20.0,14.0,13.0,14.0,14.0,13.0,12.0,11.0,9.0,6.0,4.0,4.0,3.0,2.0,9.0,1.0,109.0,189.0,11.0,101498.0
11008,34.0,15.0,16.0,17.0,16.0,15.0,15.0,8.0,15.0,15.0,10.0,9.0,4.0,4.0,2.0,6.0,92.0,183.0,11.0,217468.0
11009,35.0,17.0,16.0,16.0,16.0,11.0,9.0,4.0,17.0,16.0,5.0,6.0,3.0,2.0,8.0,8.0,91.0,175.0,11.0,227145.0
11010,20.0,8.0,10.0,14.0,13.0,7.0,12.0,8.0,14.0,14.0,2.0,9.0,2.0,1.0,6.0,2.0,132.0,188.0,11.0,86243.0
11011,20.0,13.0,12.0,14.0,11.0,7.0,10.0,10.0,14.0,8.0,10.0,8.0,1.0,5.0,8.0,3.0,90.0,191.0,10.0,83097.0
11012,19.0,12.0,11.0,11.0,13.0,13.0,14.0,3.0,11.0,8.0,1.0,7.0,2.0,4.0,3.0,3.0,115.0,191.0,7.0,82166.0
11013,17.0,1.0,6.0,2.0,5.0,3.0,5.0,1.0,3.0,1.0,2.0,9.0,3.0,2.0,9.0,1.0,84.0,183.0,11.0,3570.0
11014,34.0,16.0,17.0,16.0,17.0,14.0,15.0,10.0,16.0,15.0,13.0,9.0,3.0,4.0,7.0,8.0,121.0,205.0,6.0,252462.0
11015,32.0,11.0,17.0,18.0,17.0,15.0,15.0,9.0,17.0,9.0,9.0,7.0,2.0,3.0,2.0,7.0,117.0,192.0,4.0,235345.0
11016,34.0,16.0,17.0,17.0,17.0,14.0,17.0,8.0,16.0,14.0,4.0,8.0,3.0,1.0,7.0,8.0,105.0,189.0,5.0,259538.0
11017,33.0,14.0,12.0,17.0,11.0,17.0,17.0,6.0,14.0,11.0,3.0,8.0,3.0,4.0,8.0,4.0,106.0,177.0,9.0,194047.0
11018,33.0,17.0,17.0,13.0,14.0,15.0,17.0,12.0,10.0,8.0,2.0,5.0,2.0,5.0,7.0,8.0,109.0,197.0,9.0,194294.0
11019,30.0,14.0,16.0,20.0,16.0,16.0,18.0,11.0,14.0,8.0,3.0,4.0,4.0,1.0,7.0,6.0,108.0,193.0,9.0,249201.0
11020,20.0,13.0,13.0,10.0,11.0,13.0,11.0,6.0,6.0,3.0,2.0,7.0,4.0,5.0,10.0,2.0,105.0,182.0,11.0,63801.0
11021,20.0,14.0,14.0,14.0,13.0,4.0,8.0,4.0,13.0,13.0,7.0,5.0,5.0,3.0,5.0,3.0,79.0,191.0,11.0,96847.0
11022,20.0,11.0,13.0,11.0,14.0,11.0,11.0,5.0,11.0,10.0,2.0,7.0,2.0,4.0,7.0,2.0,108.0,179.0,7.0,74083.0
11023,35.0,9.0,9.0,8.0,9.0,2.0,2.0,1.0,9.0,9.0,2.0,7.0,4.0,2.0,6.0,8.0,83.0,190.0,8.0,20339.0
11024,20.0,14.0,14.0,14.0,8.0,6.0,14.0,3.0,8.0,6.0,4.0,6.0,1.0,2.0,4.0,2.0,87.0,176.0,11.0,76344.0
11025,39.0,11.0,10.0,7.0,11.0,11.0,11.0,11.0,4.0,5.0,1.0,7.0,4.0,3.0,8.0,9.0,120.0,199.0,7.0,40190.0
11026,22.0,15.0,15.0,13.0,7.0,3.0,13.0,5.0,7.0,3.0,4.0,7.0,3.0,1.0,4.0,1.0,92.0,180.0,11.0,80847.0
11027,21.0,14.0,14.0,14.0,5.0,6.0,13.0,3.0,8.0,7.0,7.0,8.0,3.0,2.0,5.0,1.0,87.0,178.0,11.0,81123.0
11028,19.0,10.0,14.0,14.0,14.0,14.0,10.0,8.0,10.0,6.0,2.0,8.0,2.0,2.0,8.0,3.0,94.0,194.0,7.0,86211.0
11029,20.0,4.0,3.0,7.0,6.0,3.0,5.0,5.0,4.0,8.0,4.0,7.0,3.0,5.0,4.0,2.0,74.0,183.0,11.0,8362.0
11030,31.0,17.0,17.0,18.0,17.0,10.0,15.0,6.0,18.0,17.0,10.0,7.0,4.0,2.0,8.0,7.0,85.0,177.0,11.0,301043.0
11031,30.0,18.0,14.0,15.0,17.0,17.0,17.0,10.0,13.0,16.0,3.0,8.0,3.0,2.0,2.0,4.0,128.0,179.0,8.0,256372.0
11032,19.0,14.0,14.0,14.0,13.0,13.0,12.0,5.0,12.0,8.0,5.0,7.0,3.0,2.0,4.0,3.0,92.0,190.0,9.0,102073.0
11033,33.0,17.0,17.0,17.0,18.0,16.0,17.0,16.0,15.0,18.0,8.0,9.0,4.0,3.0,9.0,7.0,105.0,205.0,9.0,346171.0
11034,19.0,14.0,14.0,13.0,12.0,9.0,11.0,10.0,12.0,10.0,10.0,5.0,4.0,3.0,3.0,2.0,83.0,189.0,11.0,93298.0
11035,24.0,17.0,17.0,17.0,17.0,9.0,14.0,8.0,16.0,15.0,14.0,6.0,4.0,1.0,8.0,5.0,81.0,190.0,11.0,256754.0
11036,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,6.0,7.0,115.0,181.0,11.0,0.0
11037,39.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,8.0,8.0,108.0,191.0,11.0,1353.0
11038,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,8.0,6.0,117.0,186.0,11.0,0.0
11039,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,3.0,8.0,106.0,190.0,11.0,0.0
11040,39.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,7.0,8.0,91.0,178.0,11.0,485.0
11041,23.0,17.0,17.0,15.0,17.0,16.0,16.0,16.0,14.0,5.0,3.0,8.0,2.0,4.0,5.0,4.0,108.0,200.0,10.0,254147.0
11042,22.0,17.0,15.0,14.0,17.0,17.0,17.0,17.0,8.0,5.0,2.0,8.0,2.0,4.0,3.0,5.0,109.0,203.0,10.0,234405.0
11043,33.0,16.0,16.0,16.0,16.0,16.0,15.0,8.0,11.0,6.0,1.0,5.0,4.0,2.0,5.0,8.0,100.0,196.0,11.0,180562.0
11044,37.0,16.0,15.0,16.0,16.0,15.0,15.0,6.0,15.0,13.0,5.0,8.0,2.0,4.0,4.0,9.0,109.0,184.0,7.0,216197.0
11045,19.0,12.0,11.0,14.0,13.0,8.0,8.0,8.0,14.0,14.0,2.0,9.0,2.0,2.0,2.0,2.0,97.0,188.0,9.0,92332.0
11046,32.0,15.0,14.0,15.0,16.0,9.0,10.0,7.0,14.0,9.0,7.0,8.0,4.0,4.0,5.0,7.0,91.0,179.0,11.0,135585.0
11047,19.0,11.0,13.0,14.0,14.0,10.0,9.0,8.0,14.0,11.0,9.0,9.0,2.0,4.0,5.0,3.0,95.0,183.0,10.0,95014.0
11048,19.0,14.0,9.0,14.0,13.0,12.0,13.0,8.0,13.0,6.0,4.0,8.0,4.0,2.0,10.0,2.0,97.0,190.0,10.0,97013.0
11049,31.0,13.0,16.0,14.0,15.0,14.0,13.0,4.0,13.0,4.0,3.0,7.0,1.0,5.0,10.0,4.0,105.0,193.0,10.0,138237.0
11050,33.0,17.0,15.0,12.0,16.0,13.0,16.0,13.0,11.0,9.0,1.0,9.0,3.0,3.0,5.0,8.0,107.0,201.0,11.0,177833.0
11051,20.0,14.0,14.0,14.0,14.0,8.0,8.0,4.0,5.0,5.0,2.0,3.0,2.0,3.0,9.0,2.0,99.0,192.0,10.0,71445.0
11052,37.0,11.0,10.0,11.0,11.0,11.0,10.0,9.0,8.0,2.0,1.0,8.0,5.0,4.0,8.0,8.0,121.0,199.0,11.0,42735.0
11053,36.0,12.0,11.0,11.0,11.0,9.0,9.0,1.0,11.0,11.0,4.0,9.0,3.0,3.0,5.0,7.0,101.0,193.0,11.0,54566.0
11054,20.0,11.0,14.0,11.0,13.0,10.0,8.0,10.0,12.0,9.0,10.0,6.0,4.0,3.0,7.0,2.0,90.0,186.0,7.0,75055.0
11055,19.0,14.0,14.0,11.0,14.0,13.0,14.0,9.0,6.0,8.0,3.0,6.0,3.0,2.0,2.0,3.0,122.0,193.0,10.0,95790.0
11056,31.0,18.0,16.0,17.0,17.0,18.0,18.0,8.0,14.0,11.0,4.0,6.0,2.0,3.0,3.0,8.0,127.0,182.0,9.0,290734.0
11057,32.0,18.0,16.0,15.0,18.0,14.0,13.0,13.0,16.0,14.0,14.0,7.0,2.0,3.0,7.0,6.0,94.0,187.0,10.0,263987.0
11058,33.0,20.0,20.0,20.0,20.0,21.0,20.0,11.0,17.0,17.0,5.0,7.0,4.0,3.0,6.0,9.0,131.0,198.0,8.0,553494.0
11059,20.0,12.0,15.0,9.0,16.0,16.0,15.0,8.0,12.0,4.0,4.0,5.0,2.0,3.0,8.0,3.0,128.0,193.0,8.0,135291.0
11060,35.0,17.0,15.0,16.0,16.0,16.0,16.0,9.0,16.0,13.0,1.0,8.0,3.0,4.0,3.0,9.0,112.0,197.0,8.0,234074.0
